slide,model,lambda,fold,dice,iou,entropy
test_069,mean,0.0,3,0.0,0.0,0.9999804049500396
test_069,mean,0.0,4,0.0,0.0,0.9999804049500396
test_069,mean,0.0,5,0.0,0.0,0.9999804049500396
test_069,mean,0.0,6,0.0,0.0,0.9999804049500396
test_069,mean,0.0,7,0.0,0.0,0.9999804049500396
test_069,mean,0.0,8,0.0,0.0,0.9999804049500396
test_069,mean,0.0,9,0.0,0.0,0.9999804049500396
test_069,max,0.0,0,0.0,0.0,0.9999804049500396
test_069,max,0.0,1,0.0,0.0,0.9999804049500396
test_069,max,0.0,2,0.0,0.0,0.9999804049500396
test_069,max,0.0,3,0.0,0.0,0.9999804049500396
test_069,max,0.0,4,0.0,0.0,0.9999804049500396
test_069,max,0.0,5,0.0,0.0,0.9999804049500396
test_069,max,0.0,6,0.0,0.0,0.9999804049500396
test_069,max,0.0,7,0.0,0.0,0.9999804049500396
test_069,max,0.0,8,0.0,0.0,0.9999804049500396
test_069,max,0.0,9,0.0,0.0,0.9999804049500396
test_069,abmil,0.0,0,0.043011077466756274,0.021978191583772563,0.7044745569590546
test_069,abmil,0.0,1,0.018530404512538606,0.009351849028993019,0.4076107124847716
test_069,abmil,0.0,2,0.038057554500079284,0.019397895482291722,0.24526598929299817
test_069,abmil,0.0,3,0.027863566687558048,0.014128620219625382,0.43885341903431296
test_069,abmil,0.0,4,0.028301530608392293,0.014353883744264957,0.6721448158925194
test_069,abmil,0.0,5,0.02520557875421918,0.0127636469310656,0.26614792526140596
test_069,abmil,0.0,6,0.04089676888341853,0.020875249570238123,0.6480081496766854
test_069,abmil,0.0,7,0.06090718940429356,0.03141014657549183,0.8952430793661369
test_069,abmil,0.0,8,0.06083167838346007,0.031369983567362134,0.9472677768965149
test_069,abmil,0.0,9,0.02623252863755465,0.013290587173091343,0.34725434489266693
test_069,transmil,0.0,0,0.008683767395851425,0.004360817861909962,0.9999059531766895
test_069,transmil,0.0,1,0.0025975791166720783,0.001300478606370833,0.9991925294393216
test_069,transmil,0.0,2,0.0008759278416684915,0.0004381558172739154,0.9958792806774334
test_069,transmil,0.0,3,0.011855230270858032,0.005962961274934293,0.9971189847841374
test_069,transmil,0.0,4,0.010888689204189351,0.005474147748842154,0.9993729132429766
test_069,transmil,0.0,5,0.006720480854180668,0.0033715697119391453,0.9996021590405553
test_069,transmil,0.0,6,0.001057154291668869,0.0005288566873928121,0.9933163435613693
test_069,transmil,0.0,7,0.000694701391668114,0.00034747139026324736,0.9987790372298726
test_069,transmil,0.0,8,0.0121119677416919,0.00609288226758541,0.9995062697916103
test_069,transmil,0.0,9,0.0,0.0,0.9995012484009304
test_069,clam,0.0,0,0.022728817270880684,0.011495043001390098,0.5510055039135316
test_069,clam,0.0,1,0.0767040949626598,0.03988158803944972,0.5626490466829699
test_069,clam,0.0,2,0.02892072097922692,0.01467253057096448,0.2772277927857236
test_069,clam,0.0,3,0.03571671285424108,0.018183076284347947,0.2340911016065839
test_069,clam,0.0,4,0.03352689325006985,0.017049250831342976,0.8525338340686239
test_069,clam,0.0,5,0.033134235941735694,0.016846211138155823,0.548189372828954
test_069,clam,0.0,6,0.02793907770839154,0.014167451620067238,0.4524572837556241
test_069,clam,0.0,7,0.031050131766731354,0.015769894534995207,0.6593658594381906
test_069,clam,0.0,8,0.07061790668348046,0.036601307189542485,0.7929786921268814
test_069,clam,0.0,9,0.01896836843337285,0.009574995235372594,0.5496393959529816
test_069,clam,0.05,0,0.04788908941259977,0.024531951106297384,0.8397680104822272
test_069,clam,0.05,1,0.0710709728084814,0.03684478371501272,0.731049591176009
test_069,clam,0.05,2,0.046650708670930525,0.02388242025018942,0.9206095034725205
test_069,clam,0.05,3,0.05917043592512327,0.030487188066576923,0.6808671646339235
test_069,clam,0.05,4,0.06628357408763809,0.034277815091922965,0.5946887058725352
test_069,clam,0.05,5,0.04381149428759128,0.022396356056512006,0.8849809018596991
test_069,clam,0.05,6,0.06987789867931224,0.03620387468310851,0.9414788859642286
test_069,clam,0.05,7,0.06675174241680573,0.03452828272570326,0.9570863338494241
test_069,clam,0.05,8,0.05018462444593789,0.025738141710815753,0.8700178335900228
test_069,clam,0.05,9,0.07904493660849801,0.041148769231978743,0.7152071035809118
test_071,mean,0.0,0,0.0,0.0,0.9999958432023228
test_071,mean,0.0,1,0.0,0.0,0.9999958432023228
test_071,mean,0.0,2,0.0,0.0,0.9999958432023228
test_071,mean,0.0,3,0.0,0.0,0.9999958432023228
test_071,mean,0.0,4,0.0,0.0,0.9999958432023228
test_071,mean,0.0,5,0.0,0.0,0.9999958432023228
test_071,mean,0.0,6,0.0,0.0,0.9999958432023228
test_071,mean,0.0,7,0.0,0.0,0.9999958432023228
test_071,mean,0.0,8,0.0,0.0,0.9999958432023228
test_071,mean,0.0,9,0.0,0.0,0.9999958432023228
test_071,max,0.0,0,0.0,0.0,0.9999958432023228
test_071,max,0.0,1,0.0,0.0,0.9999958432023228
test_071,max,0.0,2,0.0,0.0,0.9999958432023228
test_071,max,0.0,3,0.0,0.0,0.9999958432023228
test_071,max,0.0,4,0.0,0.0,0.9999958432023228
test_071,max,0.0,5,0.0,0.0,0.9999958432023228
test_071,max,0.0,6,0.0,0.0,0.9999958432023228
test_071,max,0.0,7,0.0,0.0,0.9999958432023228
test_071,max,0.0,8,0.0,0.0,0.9999958432023228
test_071,max,0.0,9,0.0,0.0,0.9999958432023228
test_071,abmil,0.0,0,0.3717830160696526,0.2283375125913543,0.7284359828683747
test_071,abmil,0.0,1,0.37183536021495994,0.22837700262551572,0.5956003229509931
test_071,abmil,0.0,2,0.3717132238759095,0.22828486316195537,0.6219041794334526
test_071,abmil,0.0,3,0.3716783277790379,0.22825854013972827,0.6605956832559651
test_071,abmil,0.0,4,0.3717830160696526,0.2283375125913543,0.7058991178779105
test_071,abmil,0.0,5,0.3717830160696526,0.2283375125913543,0.6677749086756105
test_071,abmil,0.0,6,0.3717830160696526,0.2283375125913543,0.693900210513901
test_071,abmil,0.0,7,0.37181791216652416,0.2283638389986712,0.752140126062767
test_071,abmil,0.0,8,0.37181791216652416,0.2283638389986712,0.7300571438029526
test_071,abmil,0.0,9,0.3717830160696526,0.2283375125913543,0.6579232429034142
test_071,transmil,0.0,0,0.008497199588226057,0.004266727411314275,0.9298369789052096
test_071,transmil,0.0,1,0.24524976881335822,0.13976334891120612,0.9989249856821081
test_071,transmil,0.0,2,0.00802610228045993,0.0040292206085874955,0.9568283031039242
test_071,transmil,0.0,3,0.36276237502835307,0.2215697767357596,0.9999941969955277
test_071,transmil,0.0,4,0.04557430251426378,0.02331851375720892,0.9136535902473469
test_071,transmil,0.0,5,0.05955018931132553,0.030688858316923383,0.9608517500973565
test_071,transmil,0.0,6,0.008811264460070141,0.0044251277153197046,0.9964804861775792
test_071,transmil,0.0,7,0.04730165930940624,0.02422374123218514,0.9175792055226702
test_071,transmil,0.0,8,0.2442726781009544,0.1391290521336434,0.9951876259124248
test_071,transmil,0.0,9,0.01633137333589238,0.008232914064561527,0.9340622038172417
test_071,clam,0.0,0,0.37180046411808837,0.22835067565395373,0.6775410304875613
test_071,clam,0.0,1,0.37164343168216635,0.2282322182457193,0.5254949015816209
test_071,clam,0.0,2,0.37180046411808837,0.22835067565395373,0.6871457652404921
test_071,clam,0.0,3,0.3717132238759095,0.22828486316195537,0.7005080257963462
test_071,clam,0.0,4,0.37181791216652416,0.2283638389986712,0.6752690887310191
test_071,clam,0.0,5,0.37181791216652416,0.2283638389986712,0.7092345680171892
test_071,clam,0.0,6,0.37176556802121685,0.2283243498108638,0.6508343824781999
test_071,clam,0.0,7,0.37176556802121685,0.2283243498108638,0.6518868377581694
test_071,clam,0.0,8,0.3717830160696526,0.2283375125913543,0.7180039704078047
test_071,clam,0.0,9,0.37181791216652416,0.2283638389986712,0.5829707420051596
test_071,clam,0.05,0,0.37181791216652416,0.2283638389986712,0.7489998102218078
test_071,clam,0.05,1,0.3717830160696526,0.2283375125913543,0.7666603167196769
test_071,clam,0.05,2,0.37181791216652416,0.2283638389986712,0.7330879280989376
test_071,clam,0.05,3,0.3716783277790379,0.22825854013972827,0.7211802676258569
test_071,clam,0.05,4,0.3717830160696526,0.2283375125913543,0.7646752852902814
test_071,clam,0.05,5,0.3717132238759095,0.22828486316195537,0.7090624218209012
test_071,clam,0.05,6,0.3717830160696526,0.2283375125913543,0.7319111842059378
test_071,clam,0.05,7,0.37181791216652416,0.2283638389986712,0.7766961224805254
test_071,clam,0.05,8,0.37176556802121685,0.2283243498108638,0.7566664892321034
test_071,clam,0.05,9,0.3717132238759095,0.22828486316195537,0.7373041576666964
test_073,mean,0.0,0,0.0,0.0,0.9999918445884267
test_073,mean,0.0,1,0.0,0.0,0.9999918445884267
test_073,mean,0.0,2,0.0,0.0,0.9999918445884267
test_073,mean,0.0,3,0.0,0.0,0.9999918445884267
test_073,mean,0.0,4,0.0,0.0,0.9999918445884267
test_073,mean,0.0,5,0.0,0.0,0.9999918445884267
test_073,mean,0.0,6,0.0,0.0,0.9999918445884267
test_073,mean,0.0,7,0.0,0.0,0.9999918445884267
test_073,mean,0.0,8,0.0,0.0,0.9999918445884267
test_073,mean,0.0,9,0.0,0.0,0.9999918445884267
test_073,max,0.0,0,0.0,0.0,0.9999918445884267
test_073,max,0.0,1,0.0,0.0,0.9999918445884267
test_073,max,0.0,2,0.0,0.0,0.9999918445884267
test_073,max,0.0,3,0.0,0.0,0.9999918445884267
test_073,max,0.0,4,0.0,0.0,0.9999918445884267
test_073,max,0.0,5,0.0,0.0,0.9999918445884267
test_073,max,0.0,6,0.0,0.0,0.9999918445884267
test_073,max,0.0,7,0.0,0.0,0.9999918445884267
test_073,max,0.0,8,0.0,0.0,0.9999918445884267
test_073,max,0.0,9,0.0,0.0,0.9999918445884267
test_073,abmil,0.0,0,0.4170383728627845,0.26345450560099676,0.7274270069863007
test_073,abmil,0.0,1,0.417129682470838,0.26352738935806913,0.5770978852844291
test_073,abmil,0.0,2,0.41645399137124206,0.2629882485901768,0.6317578614948636
test_073,abmil,0.0,3,0.41613440774305477,0.26273340981546284,0.6787098769529588
test_073,abmil,0.0,4,0.41708402766681124,0.26349094642846843,0.6936776680782004
test_073,abmil,0.0,5,0.4172392540005022,0.2636148609668859,0.6809911556119672
test_073,abmil,0.0,6,0.41713881343164333,0.26353467819626075,0.7102340945646256
test_073,abmil,0.0,7,0.41724838496130756,0.2636221508143003,0.7718143237564693
test_073,abmil,0.0,8,0.41724838496130756,0.2636221508143003,0.7523635629246687
test_073,abmil,0.0,9,0.41692880133312027,0.263367056190663,0.6817879990303973
test_073,transmil,0.0,0,0.010053187846691168,0.00505198821661604,0.9497509422911528
test_073,transmil,0.0,1,0.3712374734631452,0.22792608954018995,0.9992983952040578
test_073,transmil,0.0,2,1.8261921610701485e-05,9.131044180557268e-06,0.9622055167890865
test_073,transmil,0.0,3,0.4170566347843952,0.2634690816797416,0.999989695024309
test_073,transmil,0.0,4,0.010190152258771429,0.005121168874673617,0.9383915707111855
test_073,transmil,0.0,5,0.039546191247974066,0.02017195767195767,0.9668511547602523
test_073,transmil,0.0,6,0.0013331202775812086,0.000667004737561047,0.9959887113320405
test_073,transmil,0.0,7,0.00590773164106193,0.0029626169936077073,0.9599799655798293
test_073,transmil,0.0,8,0.30084689661469627,0.17705696797734394,0.9982741279019754
test_073,transmil,0.0,9,0.005076814207775013,0.002544867012390207,0.952643610724337
test_073,clam,0.0,0,0.4168922774898989,0.2633379090772762,0.6649877044948195
test_073,clam,0.0,1,0.4167553130778186,0.26322861937909836,0.5753392194015357
test_073,clam,0.0,2,0.41708402766681124,0.26349094642846843,0.6917746589648036
test_073,clam,0.0,3,0.4169105394115096,0.2633524824658546,0.7126835766158437
test_073,clam,0.0,4,0.41724838496130756,0.2636221508143003,0.6783783604269071
test_073,clam,0.0,5,0.4169561942155363,0.2633889174083324,0.7007193176931565
test_073,clam,0.0,6,0.4169014084507042,0.26334519572953735,0.679812764562646
test_073,clam,0.0,7,0.41670965827379186,0.263192193681588,0.6435804641421945
test_073,clam,0.0,8,0.4171753372748647,0.26356383438998077,0.7381092658691936
test_073,clam,0.0,9,0.417129682470838,0.26352738935806913,0.5988771614467244
test_073,clam,0.05,0,0.41721186111808617,0.26359299192929625,0.7843683155948464
test_073,clam,0.05,1,0.4172209920788915,0.2636002815243853,0.7860688895074591
test_073,clam,0.05,2,0.41724838496130756,0.2636221508143003,0.7579248614708702
test_073,clam,0.05,3,0.4172027301572808,0.2635857024183127,0.7643464155769739
test_073,clam,0.05,4,0.41708402766681124,0.26349094642846843,0.7987926431720314
test_073,clam,0.05,5,0.4172027301572808,0.2635857024183127,0.7563827641728348
test_073,clam,0.05,6,0.41713881343164333,0.26353467819626075,0.759879191427577
test_073,clam,0.05,7,0.41724838496130756,0.2636221508143003,0.7977081880746535
test_073,clam,0.05,8,0.41721186111808617,0.26359299192929625,0.7983980906782282
test_073,clam,0.05,9,0.4170018490195631,0.2634253544524301,0.8007515946915912
test_074,mean,0.0,0,0.0,0.0,0.9999924514004079
test_074,mean,0.0,1,0.0,0.0,0.9999924514004079
test_074,mean,0.0,2,0.0,0.0,0.9999924514004079
test_074,mean,0.0,3,0.0,0.0,0.9999924514004079
test_074,mean,0.0,4,0.0,0.0,0.9999924514004079
test_074,mean,0.0,5,0.0,0.0,0.9999924514004079
test_074,mean,0.0,6,0.0,0.0,0.9999924514004079
test_074,mean,0.0,7,0.0,0.0,0.9999924514004079
test_074,mean,0.0,8,0.0,0.0,0.9999924514004079
test_074,mean,0.0,9,0.0,0.0,0.9999924514004079
test_074,max,0.0,0,0.0,0.0,0.9999924514004079
test_074,max,0.0,1,0.0,0.0,0.9999924514004079
test_074,max,0.0,2,0.0,0.0,0.9999924514004079
test_074,max,0.0,3,0.0,0.0,0.9999924514004079
test_074,max,0.0,4,0.0,0.0,0.9999924514004079
test_074,max,0.0,5,0.0,0.0,0.9999924514004079
test_074,max,0.0,6,0.0,0.0,0.9999924514004079
test_074,max,0.0,7,0.0,0.0,0.9999924514004079
test_074,max,0.0,8,0.0,0.0,0.9999924514004079
test_074,max,0.0,9,0.0,0.0,0.9999924514004079
test_074,abmil,0.0,0,0.035182993339367356,0.01790649878339751,0.2673293889870206
test_074,abmil,0.0,1,0.03611130450927151,0.018387653328921557,0.11688321653777618
test_074,abmil,0.0,2,0.03611130450927151,0.018387653328921557,0.13799632067172554
test_074,abmil,0.0,3,0.03611130450927151,0.018387653328921557,0.2679384504238298
test_074,abmil,0.0,4,0.03643621341873796,0.018556164901664146,0.15984360057217673
test_074,abmil,0.0,5,0.036807537886699625,0.018748817855116322,0.12789874028906587
test_074,abmil,0.0,6,0.03611130450927151,0.018387653328921557,0.19845709529345043
test_074,abmil,0.0,7,0.03406901993548237,0.017329713138944634,0.6047154285829128
test_074,abmil,0.0,8,0.03615772006776671,0.018411722996927442,0.661180569322207
test_074,abmil,0.0,9,0.02989161967091369,0.015172576275179645,0.1680092421980529
test_074,transmil,0.0,0,0.0010675578453897747,0.0005340639947986811,0.9796319174149097
test_074,transmil,0.0,1,0.03263013762213094,0.016585665078091824,0.9996055322859175
test_074,transmil,0.0,2,0.0012068045208753974,0.000603766574553561,0.9922662145536559
test_074,transmil,0.0,3,0.0,0.0,0.7303613382921386
test_074,transmil,0.0,4,0.0010675578453897747,0.0005340639947986811,0.98303134017305
test_074,transmil,0.0,5,0.0012532200793706051,0.0006270029260136547,0.9951621436322617
test_074,transmil,0.0,6,0.0,0.0,0.9667486386935208
test_074,transmil,0.0,7,0.0032490890946645316,0.0016271879867035496,0.988417952609732
test_074,transmil,0.0,8,0.024368168209983988,0.012334367070764025,0.9990290575065927
test_074,transmil,0.0,9,0.0009747267283993595,0.0004876010030649206,0.9923639203053812
test_074,clam,0.0,0,0.032862215414606974,0.0167055992071919,0.19637259296346102
test_074,clam,0.0,1,0.03453317552043445,0.01756996103436061,0.11362056556583289
test_074,clam,0.0,2,0.036946784562185246,0.018821081502849172,0.12964256023030502
test_074,clam,0.0,3,0.036807537886699625,0.018748817855116322,0.14670903588720785
test_074,clam,0.0,4,0.03643621341873796,0.018556164901664146,0.16214342696794806
test_074,clam,0.0,5,0.035182993339367356,0.01790649878339751,0.12680220739782477
test_074,clam,0.0,6,0.03611130450927151,0.018387653328921557,0.13624324254119277
test_074,clam,0.0,7,0.035182993339367356,0.01790649878339751,0.12255119388685569
test_074,clam,0.0,8,0.03355844879203509,0.017065571448803284,0.22463436119509705
test_074,clam,0.0,9,0.03081993084081784,0.015651149086623455,0.15393504585328305
test_074,clam,0.05,0,0.031701826452226786,0.016106211385181344,0.5089605386484517
test_074,clam,0.05,1,0.036946784562185246,0.018821081502849172,0.3315916330644679
test_074,clam,0.05,2,0.03611130450927151,0.018387653328921557,0.5096377013195378
test_074,clam,0.05,3,0.03587922671679547,0.018267322053124115,0.2508170898350824
test_074,clam,0.05,4,0.03564714892431943,0.01814701921032112,0.3007756618919889
test_074,clam,0.05,5,0.03587922671679547,0.018267322053124115,0.33121523277119547
test_074,clam,0.05,6,0.03513657778087215,0.017882452990645375,0.3983810510498865
test_074,clam,0.05,7,0.03355844879203509,0.017065571448803284,0.7783741181962761
test_074,clam,0.05,8,0.033326370999559055,0.016945552382525784,0.4808503444617369
test_074,clam,0.05,9,0.031701826452226786,0.016106211385181344,0.4658490956660452
test_075,mean,0.0,0,0.0,0.0,0.9999926128611638
test_075,mean,0.0,1,0.0,0.0,0.9999926128611638
test_075,mean,0.0,2,0.0,0.0,0.9999926128611638
test_075,mean,0.0,3,0.0,0.0,0.9999926128611638
test_075,mean,0.0,4,0.0,0.0,0.9999926128611638
test_075,mean,0.0,5,0.0,0.0,0.9999926128611638
test_075,mean,0.0,6,0.0,0.0,0.9999926128611638
test_075,mean,0.0,7,0.0,0.0,0.9999926128611638
test_075,mean,0.0,8,0.0,0.0,0.9999926128611638
test_075,mean,0.0,9,0.0,0.0,0.9999926128611638
test_075,max,0.0,0,0.0,0.0,0.9999926128611638
test_075,max,0.0,1,0.0,0.0,0.9999926128611638
test_075,max,0.0,2,0.0,0.0,0.9999926128611638
test_075,max,0.0,3,0.0,0.0,0.9999926128611638
test_075,max,0.0,4,0.0,0.0,0.9999926128611638
test_075,max,0.0,5,0.0,0.0,0.9999926128611638
test_075,max,0.0,6,0.0,0.0,0.9999926128611638
test_075,max,0.0,7,0.0,0.0,0.9999926128611638
test_075,max,0.0,8,0.0,0.0,0.9999926128611638
test_075,max,0.0,9,0.0,0.0,0.9999926128611638
test_075,abmil,0.0,0,0.533231582368819,0.36354176702957897,0.4043972271146064
test_075,abmil,0.0,1,0.4523113014231003,0.2922495343146207,0.3179653045724707
test_075,abmil,0.0,2,0.44049688387671176,0.2824597651152675,0.3489397643429447
test_075,abmil,0.0,3,0.5264199205777194,0.3572387601657204,0.4070660222973494
test_075,abmil,0.0,4,0.5136727858566159,0.34559872211763365,0.38507457259621186
test_075,abmil,0.0,5,0.6079902771300575,0.43677157360406094,0.41916549922491736
test_075,abmil,0.0,6,0.5786520823617529,0.4071150174992046,0.3966091317992032
test_075,abmil,0.0,7,0.6122016364946793,0.4411315451823792,0.4510571585539888
test_075,abmil,0.0,8,0.5481550571642572,0.37755757587556216,0.4467200877425687
test_075,abmil,0.0,9,0.44501914896623845,0.28618947215355534,0.39799273304205846
test_075,transmil,0.0,0,0.0052006048529557244,0.0026070816271589895,0.9773003237462681
test_075,transmil,0.0,1,0.28201975664560985,0.16415774147376733,0.999499815184867
test_075,transmil,0.0,2,0.0023176608583824424,0.0011601748751397163,0.9894709692702915
test_075,transmil,0.0,3,0.64671217195913,0.47788220551378446,0.3955481542777895
test_075,transmil,0.0,4,0.03589547914811832,0.018275747938581974,0.9755672678405269
test_075,transmil,0.0,5,0.0394567629061206,0.02012542348446623,0.9926113039771433
test_075,transmil,0.0,6,0.001554528624524809,0.0007778689220151048,0.9944320021880687
test_075,transmil,0.0,7,0.029029297564419344,0.0147284267232116,0.9911350856952797
test_075,transmil,0.0,8,0.44137307273780757,0.2831807054130021,0.9986014271880522
test_075,transmil,0.0,9,0.017665098005963737,0.008911258127067412,0.9797198385510519
test_075,clam,0.0,0,0.4738768530687808,0.3105102324289286,0.3475250098489291
test_075,clam,0.0,1,0.6789050465651983,0.5138957232408378,0.3686105958603469
test_075,clam,0.0,2,0.46856319158858695,0.3059631249653951,0.34186278412100185
test_075,clam,0.0,3,0.6495385876400842,0.480975303474257,0.4182913324731148
test_075,clam,0.0,4,0.6254575260383545,0.4550296101332456,0.37793194219839427
test_075,clam,0.0,5,0.5360014697361541,0.366121590053478,0.41666859061031347
test_075,clam,0.0,6,0.5843049137236613,0.41273358888356493,0.40927358082002346
test_075,clam,0.0,7,0.5415695086276339,0.37133720930232555,0.3611671979487083
test_075,clam,0.0,8,0.6747219513573861,0.5091172769732774,0.4191555769416071
test_075,clam,0.0,9,0.40197283814530604,0.2515431825819346,0.25410051445383225
test_075,clam,0.05,0,0.5487486044572575,0.37812098313403186,0.4931518882188287
test_075,clam,0.05,1,0.7038905611848335,0.5430795734566152,0.483903341537507
test_075,clam,0.05,2,0.5604499653764079,0.38932301892719706,0.4616980326506112
test_075,clam,0.05,3,0.6209069967920182,0.4502285163855471,0.48592297473271867
test_075,clam,0.05,4,0.6509235313237518,0.4824956527204542,0.4982325322230857
test_075,clam,0.05,5,0.6741849323780048,0.5085060117677155,0.4710230216899286
test_075,clam,0.05,6,0.6715563657947174,0.505521159124274,0.47565545033194034
test_075,clam,0.05,7,0.6276338661126892,0.4573370404695706,0.5170053835087407
test_075,clam,0.05,8,0.5495965291615438,0.37892665055733105,0.5173044655936159
test_075,clam,0.05,9,0.6206808835375419,0.449990778877482,0.522276480983879
test_079,mean,0.0,0,0.0,0.0,0.9999956049797617
test_079,mean,0.0,1,0.0,0.0,0.9999956049797617
test_079,mean,0.0,2,0.0,0.0,0.9999956049797617
test_079,mean,0.0,3,0.0,0.0,0.9999956049797617
test_079,mean,0.0,4,0.0,0.0,0.9999956049797617
test_079,mean,0.0,5,0.0,0.0,0.9999956049797617
test_079,mean,0.0,6,0.0,0.0,0.9999956049797617
test_079,mean,0.0,7,0.0,0.0,0.9999956049797617
test_079,mean,0.0,8,0.0,0.0,0.9999956049797617
test_079,mean,0.0,9,0.0,0.0,0.9999956049797617
test_079,max,0.0,0,0.0,0.0,0.9999956049797617
test_079,max,0.0,1,0.0,0.0,0.9999956049797617
test_079,max,0.0,2,0.0,0.0,0.9999956049797617
test_079,max,0.0,3,0.0,0.0,0.9999956049797617
test_079,max,0.0,4,0.0,0.0,0.9999956049797617
test_079,max,0.0,5,0.0,0.0,0.9999956049797617
test_079,max,0.0,6,0.0,0.0,0.9999956049797617
test_079,max,0.0,7,0.0,0.0,0.9999956049797617
test_079,max,0.0,8,0.0,0.0,0.9999956049797617
test_079,max,0.0,9,0.0,0.0,0.9999956049797617
test_079,abmil,0.0,0,0.05648000592965941,0.029060676556958164,0.7849540585901078
test_079,abmil,0.0,1,0.04921617314605492,0.025228922071507277,0.3806535343232161
test_079,abmil,0.0,2,0.04476892858466442,0.02289700140263088,0.4022080687936905
test_079,abmil,0.0,3,0.06270614831560613,0.032367907563989745,0.3923114053091623
test_079,abmil,0.0,4,0.044694807841974576,0.022858225928733888,0.727672097426532
test_079,abmil,0.0,5,0.06181669940332802,0.0318941450915905,0.4393632235121548
test_079,abmil,0.0,6,0.07434310491791128,0.03860662047729022,0.7097017065835568
test_079,abmil,0.0,7,0.03202016084201164,0.01627057361304659,0.9785529934897795
test_079,abmil,0.0,8,0.016751287847904237,0.008446387861120454,0.9773559798216664
test_079,abmil,0.0,9,0.04966089760219397,0.025462699046098887,0.3600923090594669
test_079,transmil,0.0,0,0.002742467479524145,0.0013731166035775254,0.9999656970264038
test_079,transmil,0.0,1,0.012081681058444206,0.006077554064131245,0.999206290040174
test_079,transmil,0.0,2,0.002742467479524145,0.0013731166035775254,0.9999625671243082
test_079,transmil,0.0,3,0.07091359485340333,0.03676019625881631,0.9999634945027069
test_079,transmil,0.0,4,0.006819108327465441,0.003421218995202856,0.9997767436776701
test_079,transmil,0.0,5,0.0287588481636586,0.014589208497837939,0.9998797986022249
test_079,transmil,0.0,6,7.412074268984176e-05,3.706174486694834e-05,0.969805438782957
test_079,transmil,0.0,7,0.0005929659415187341,0.00029657089898053754,0.9983256283283151
test_079,transmil,0.0,8,0.025275173257236036,0.012799339388934764,0.9996244217756848
test_079,transmil,0.0,9,0.0,0.0,0.9997002349597779
test_079,clam,0.0,0,0.034836749064225625,0.017727152717534795,0.36708593038918613
test_079,clam,0.0,1,0.059000111181114034,0.03039676175201436,0.94266113101436
test_079,clam,0.0,2,0.07345365600563318,0.03812711603570329,0.23012965965977852
test_079,clam,0.0,3,0.06455916688285217,0.0333563112745098,0.3520240010685371
test_079,clam,0.0,4,0.06952525664307156,0.03601459013246305,0.8852122417390195
test_079,clam,0.0,5,0.06240966534484676,0.032209938410925364,0.718941293492036
test_079,clam,0.0,6,0.06759811733313568,0.03498139695447049,0.4198669474364298
test_079,clam,0.0,7,0.07286069006411444,0.037807692307692306,0.7939634238111114
test_079,clam,0.0,8,0.05366341770744543,0.027571499295479644,0.9787908660490443
test_079,clam,0.0,9,0.06530037430975058,0.03375220289632978,0.4874111330570685
test_079,clam,0.05,0,0.043064151502798055,0.0220059086432846,0.983182118689156
test_079,clam,0.05,1,0.06856168698810362,0.035497735820093634,0.9718879828995222
test_079,clam,0.05,2,0.05907423192380388,0.03043611089895364,0.9809889846985467
test_079,clam,0.05,3,0.05774005855538673,0.029728285757899556,0.9471528882884299
test_079,clam,0.05,4,0.053218693251306376,0.027336759946697126,0.9380630729913397
test_079,clam,0.05,5,0.07241596560797539,0.03756825347996616,0.9703928750373791
test_079,clam,0.05,6,0.0718971204091465,0.037289047783800405,0.9882169719379607
test_079,clam,0.05,7,0.007337953526294333,0.0036824877250409165,0.9885883869866372
test_079,clam,0.05,8,0.04150761590631138,0.021193657041214092,0.9569269349603059
test_079,clam,0.05,9,0.03661564688878183,0.018649250632337952,0.9497210309190108
test_082,mean,0.0,0,0.0,0.0,0.9999922509130263
test_082,mean,0.0,1,0.0,0.0,0.9999922509130263
test_082,mean,0.0,2,0.0,0.0,0.9999922509130263
test_082,mean,0.0,3,0.0,0.0,0.9999922509130263
test_082,mean,0.0,4,0.0,0.0,0.9999922509130263
test_082,mean,0.0,5,0.0,0.0,0.9999922509130263
test_082,mean,0.0,6,0.0,0.0,0.9999922509130263
test_082,mean,0.0,7,0.0,0.0,0.9999922509130263
test_082,mean,0.0,8,0.0,0.0,0.9999922509130263
test_082,mean,0.0,9,0.0,0.0,0.9999922509130263
test_082,max,0.0,0,0.0,0.0,0.9999922509130263
test_082,max,0.0,1,0.0,0.0,0.9999922509130263
test_082,max,0.0,2,0.0,0.0,0.9999922509130263
test_082,max,0.0,3,0.0,0.0,0.9999922509130263
test_082,max,0.0,4,0.0,0.0,0.9999922509130263
test_082,max,0.0,5,0.0,0.0,0.9999922509130263
test_082,max,0.0,6,0.0,0.0,0.9999922509130263
test_082,max,0.0,7,0.0,0.0,0.9999922509130263
test_082,max,0.0,8,0.0,0.0,0.9999922509130263
test_082,max,0.0,9,0.0,0.0,0.9999922509130263
test_082,abmil,0.0,0,0.18161524112412464,0.09987723458284983,0.33973129038061833
test_082,abmil,0.0,1,0.12409406440170026,0.06615153886280647,0.2156342383479564
test_082,abmil,0.0,2,0.13030182563224366,0.06969136913037079,0.2766927217224733
test_082,abmil,0.0,3,0.1529005229197884,0.08277871593655839,0.33054437040358337
test_082,abmil,0.0,4,0.1630836977462463,0.08878123491318317,0.3167685241501702
test_082,abmil,0.0,5,0.1619216537720559,0.08809290099322874,0.30046130131291016
